column	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49
value	-0.16622537633310147	-0.016733770815063675	-0.044769064141533664	-0.02263819603744881	-0.0057834085384735725	-0.011584117605393681	0.04190278260311556	0.06252552478796965	0.08171377455716092	0.08944221971014626	-0.05056819035709165	-0.029672975113775035	-0.023044343721916955	-0.08671847602082229	-0.011102774848142977	-0.2299398871930278	-0.00475289293983554	-0.03972178901020617	0.10075773946889569	-0.04067862972085807	0.018388402032887136	0.07048932046495632	-0.16582996906819766	-0.023711331740141738	-0.07613286441326123	-0.03776300201828568	-0.046260174318792896	-0.02179777020662918	0.10363006239269525	0.039773797536161525	-0.06384772526331678	0.09929872522227041	-0.03496964560908301	0.005036350141604127	0.16728144346004822	-0.05461712438592619	0.13239684239685018	-0.1398470631387606	-0.008284569621572677	0.06852704995772642	-0.01695447899501326	-0.1428369329247721	0.06601908696520119	0.055270514788818254	-0.10895022974838149	0.07627202207435319	0.05369905018937682	-0.010477220516342292	0.0367900914202699
gene_132	0.14048774187733543	1.316681038999774e-4	0.11910249916878948	-0.033901448259563004	-0.03741296656033459	-0.026517600878180572	-0.02316058833693509	-0.1124179988808295	-0.08520559260908653	-0.17431456776005833	0.03578262767903583	0.06355967101593307	-0.06286474158757158	-0.036015751152769455	0.09334215378881729	0.03255715360340544	-0.15395715903615334	0.19705073064575182	-0.09611047122448682	0.004171638777724689	-0.0862192936820127	-0.005537252947905605	0.04748206782669735	0.03635040555856551	-0.05785904153728399	0.0423945526453897	-0.059952405224196786	0.045741930313709114	0.03375731755931218	-0.07708872532313477	-0.11473649992258916	-0.19512036364466612	-0.14207190952271068	-0.11920286040745293	0.023819008462188897	0.002481137482000717	-0.006775994877968066	-0.06010095456754492	0.016754785079256967	-0.024993718726871336	0.11420360421644074	0.11873302577059135	0.08204762234463377	-0.06953976556620163	0.06102659324457054	-0.08489405681627733	0.19395219395030114	-0.19519890257094868	0.015903852354310865
gene_1475	-0.14545092256991213	-0.11589591378646111	-0.010161574998048522	0.06238016588401264	-0.0062107243060279	0.03406793752446195	-0.0365423701677072	0.07140690996592769	0.021583507807099316	-0.021598755349738385	-0.11611444602456467	-0.059494100392592744	0.049526727049969244	0.0852744487282941	-9.713246068426548e-4	-0.06960937346131131	0.18308384136108996	0.025908086611441568	0.034879122400457804	0.04543551554597472	-0.022650050474775328	-0.17329383717109162	0.044626061056988596	-0.0695432547436358	-0.14671795441678123	-0.06301600332240065	0.03816829841848662	-0.1391252537450286	0.029554916139291867	-0.06782088635341507	0.16198330341561415	0.0557591623222423	0.03705115749968136	0.059502136665213604	0.05513816718417873	-0.11045579958092186	-0.005705375269829396	-0.2179587858447053	-0.2782223901522393	0.21765272346129277	0.07302675851323508	0.04987009274858002	0.04749896749461835	0.065560281646352	-0.03717529610233735	-0.13403951749661022	-0.06407578179483081	-0.13299136870987543	0.017789801697294518
gene_6915	0.11309689168833288	-0.2022232702700468	0.04524016682261865	0.03339852678466814	-0.07317364111258175	0.02843739122252407	-0.013093699763714916	0.040886548810601005	-0.04995932906571827	-0.15830579182355403	-0.06598670000929473	0.05014818463924502	0.1515873787400915	-0.03350916418364834	-0.019758087996363645	-0.032045422946529754	0.05969414794931589	0.022396420403496164	-0.15389387633243312	-0.05516624268912221	0.1778262392116763	-0.07901174710669036	0.018808429700856184	0.06390802832094185	0.08963712398325355	-0.0048486087484450055	0.04147814551279948	-0.036363890019426234	0.03945962684656453	0.0026578020598883446	-0.04658241013527909	-0.023452133137155946	0.14615405545715024	0.005902813386343909	-0.0338625077851459	0.160822898801329	-0.025996016209701482	0.1306974844027917	-0.09693435673813891	0.1859044559484663	-0.03415382129597985	0.03404007670802008	0.12484943667888801	-0.13592874483104503	-0.06294920354875241	0.08811718325307834	0.008752858107214817	0.012435914926544347	0.14813196427232808
gene_117	0.10632080906012406	-0.039088148926038985	0.23020196274426147	-0.15246930941938464	0.041023765615517224	-0.06068182223077337	-0.1296950215043255	-0.0014589571833223997	0.011571735226386931	0.01644030882154242	0.09942546976560984	-0.07061701409531783	0.015933721665246446	-0.048607482270114966	-0.029259083455542113	-0.0037391238362199414	0.11187378010526024	-0.05465726916517224	-0.03206829559855497	0.013680914474036888	0.03837608697125796	-0.02629612329057817	0.11121914124465365	-0.020165890854572623	0.01332617051519254	0.01805617789812555	-0.08631992804291522	-0.007953520864335893	-0.09797649982420376	0.02257835042805065	0.04654196522833568	0.030870795368898283	-0.08815563066676797	0.018017506245836482	0.1373634882845219	0.02704184767776624	-0.07284263171493888	0.18406019463583784	-0.09585594904238348	-0.12673164495222267	0.014430701622851755	-0.08653501229404131	0.00557626156880569	-0.004077907456964811	-0.12159431347157262	-0.009723047343768346	-0.08759748054234355	-0.10527072220275321	-0.06056314780304471
gene_3068	-0.13949847846469252	0.13063899538577436	-0.02414209144454372	0.10653295509584824	-0.02919119039472435	0.01175181454026792	-0.05491240202085459	0.07270658565139657	-0.03642390244461183	-0.21996095666659932	-0.026334107174360404	-0.05679578605666671	-0.03339299016789476	-0.061858959168195636	-0.03645897367196734	0.038979778378950156	-0.017823710268209173	0.002196100985565328	0.09525193219126957	0.02707530644635958	-0.06873995643225525	-0.12411038505230926	-0.025992748460252686	-0.021050558769014908	-0.05782474218012612	0.047973110903528696	-0.11684335294755943	-0.05511892149420955	0.08439676218790036	-0.006281521531084837	0.11678104846834057	0.024034892638927267	-0.025673244813832742	0.07870281245763057	-0.09374629758236426	-0.09252373754246604	-0.16208876595489766	0.06559413382506062	-0.01926359363799868	-0.14950501139556988	-0.1462674440316061	-0.09039789006282636	-0.10298679678034767	-0.11599271378439972	-0.04511714744330776	0.08483701322108561	-0.08045122146769489	0.04549591552446042	0.16660515281894406
gene_2046	0.1106232400520968	-0.16687075329951903	-0.04680202739877587	0.016060798050995286	0.00804253119934401	0.02861572027795303	0.0339306936278658	-0.19366772675390465	-0.1554005006206872	-0.1304094504596553	-0.01282427026337379	0.10845776481156919	-0.1289626167401562	-0.004387721988687495	0.17336624541759757	0.011709463346868221	-0.0167472609777548	-0.14408669155729598	0.03386400594534289	0.02594934569390368	-0.027215373926161714	-0.04715167626021271	0.02634126949741239	0.06986595603906044	0.020083429833207704	0.03573292567008865	-0.046188611315161596	-0.04047784772494882	-0.10540877891065394	0.09498623204170902	-0.013629320588059384	0.02569573605144669	0.09112296098958911	-0.08225767704620145	-0.027632070357135725	0.04433166219730716	-0.01743849145890876	0.023634679352385085	-0.10448876542601156	0.170119388269474	-0.047702518144451665	0.02025217046784284	0.05521204260150261	-0.11921271411278375	-0.05667555552073342	-0.1419963006516523	-0.1843210067070364	0.346797292293834	-0.04794690600692221
gene_452	0.10418459215045314	0.0537086563966727	0.06598465997149601	0.06646393847409368	-0.04615536897351732	-0.11011022720107191	-0.028797696952636797	0.0765658395634899	0.08883032730860642	-0.019114692337258314	0.1901749652817154	-0.057121149293082096	-0.23027552510294308	0.0770529832738598	0.20945291653405163	-0.04747907723408624	-0.13867130911555128	0.044814778237187956	-0.12554136679687714	0.0039054172222158026	-0.013190722622097638	-0.038753559376268225	0.07976604068659557	-0.16009002233774894	0.2861143524639978	-0.1263691640295487	0.042699390911756924	-0.042906788084839526	-0.007966144971928647	-0.08974543637086425	0.03860452137135593	-0.012730647175118237	0.01738088639016369	0.09669292454259273	-0.09640075625103872	-0.027994652121893563	0.07212334720349145	-0.04922222762848074	-0.12307067824756551	0.009763785869679813	-0.04241552044723916	-0.08645609960956635	-0.11264154156553963	-0.03737608378350979	-0.10579738104785005	0.14428541114892993	0.1732681555039028	-0.016514193779816902	-0.07671487011719266
gene_6962	-0.13325500149219663	-0.08879923660866901	0.0117833718754023	0.09439420847631523	-0.09573844672142603	0.0432865295974115	-0.06633172427274829	-0.03691350708502304	0.006995904462182184	0.09141730417364113	0.025061076530765964	-0.14366860883983784	0.04048486709386205	-0.09937883571249043	0.02344835220145476	0.14224143931384747	-0.030173966115944695	-0.010613974220995323	0.041389498311058835	-0.26110848533815173	-0.008260164601900911	0.10370717595204892	0.09094761726088404	-0.16139962326405594	-0.051807694041961234	0.016957716279042957	-0.03953875285330705	0.04079705129911209	-0.1457222827233697	-0.14571056123582343	0.035785639537361226	0.08090305841480688	0.10906031681234162	-0.12195381193601748	-0.07605249100814276	0.11892088939118828	0.002231561475548059	0.09974834347030019	8.574436550091534e-4	0.08152459637483526	-0.07521336457774112	0.16294386820403434	0.003266097012660513	0.08088859308260031	0.2155355807231474	0.13512597664114484	0.14858665734447082	0.06631759927127875	-0.11834365580002765
gene_2773	-0.10927581906671165	-0.08910504907475605	0.08770269961323639	-0.08419242382081782	0.12219447075607591	0.11054983661231658	0.1571778809264662	-0.004816473935169643	0.08413170740140041	-0.02772113746715314	0.011533799753539688	0.014298397314154346	-0.020146902686198166	-0.11498642725657733	0.018564601279330968	-0.017476127603157737	0.07460120508034357	0.053913963763090725	0.05422968614291025	0.05178532054637059	-0.1088368374639113	-0.1774381936290755	0.004093423954129528	-0.018563736451690672	0.09778950095913529	-0.10389763105429758	-0.21581945182469245	0.26605998715031937	-0.07349897750715763	-0.026172868358212725	0.06761203682059652	-0.036654338982672334	0.1762768099626512	0.05945564000204797	-0.20735609123137363	-0.0302821878979071	0.054182685263381145	0.12047478591321308	0.009437481370999855	0.1372346980417298	0.07553486642901176	-0.2940861345601039	0.10508507930409373	0.08950849291045687	0.10058438174404573	-0.02672141084257543	-0.00863794759999749	-0.042391657616625764	-0.1813649719508516
gene_5886	-0.10606946066395109	0.04595049877706153	-0.043872086799846735	-0.19155342637883588	0.017173752568005594	-0.06603323973085395	-0.06399451951875812	-0.02686613918207649	-0.07064265314885268	-0.1486510451474702	0.04637709712592086	0.14476733047568602	0.04529778492938801	-0.05106892941336805	-0.15296766023095457	-0.15750361461167595	-0.14371458750368107	0.02667375750605091	0.11096803191193622	-0.08583289509551363	0.0016284890915542888	-0.08041556524182594	0.12106852083409549	-0.0015972243166224832	-0.06525786126271922	0.003507002614001307	-0.028459365626809275	0.15862307159454592	0.1477814760174523	-0.011304674411534408	-0.09353739593485907	0.1800162514523029	0.10103682424877923	-0.21794126534598252	-0.07115329150985009	-0.05284235469118793	-0.004370146726556285	-0.08936144785508154	0.14445940734116838	-0.04469521483644928	0.034880980515114436	-0.006772891180876007	-0.05431150221444885	-0.16322406334105452	0.11665752748073141	-0.06403893444102234	0.11710323269901317	0.030962042256348726	0.016735592142331456
gene_121	0.09120080412944372	0.0777421004186358	0.20274957931621707	-0.21018583831773788	-0.021765881482176536	-0.06714632061311389	-0.08922314135123662	-0.01161015039146843	-0.028712094265695765	0.007102028640763568	0.08959522290404735	-0.10572112875380263	0.017769563828438743	-0.01566988993459261	-0.10313842255141428	-0.0018624505068242842	0.11953884412545768	-0.09633266374726837	0.0349775569051902	-0.042300605928079466	0.013978470464611295	0.0549581279972449	0.10436122825033443	0.0813646962475459	0.03603157229290914	0.032630742730298895	0.0013834820133235314	-0.03418231241263334	-0.16643435323384168	-0.04900742904840656	0.09097822356063844	-0.006221760013249975	0.04051736372492596	-0.0112481978917796	-0.0015092202639141138	0.08733615987483756	-0.02188292010096731	-0.03957304784002171	0.016476465203835385	0.0327998400412681	0.06122656177700238	-0.008133027263136246	-0.012311874877195133	0.03003068672454476	-0.08668220290073868	-0.03276797082924698	-0.06361787017893923	-0.03898139359107529	0.0434110624036829
gene_4016	-0.09322670040081138	-0.07888030632191144	0.06975313552700534	-0.10561592651911801	0.09022510216015281	0.0015209389651476858	-0.03844817596252649	-0.1261208007131176	-0.07566069568080942	0.10622481153039798	-0.0938127314462737	0.060513374048936655	0.01553623740063143	2.484937732325914e-4	0.006168431029978144	-0.34040145360013097	0.034828837235829364	0.21806973744299293	0.1093882309819882	0.12520219752377804	-0.09102406177934871	-0.040246663627286336	0.04733799063097473	0.001973547509098276	-0.002123838135860784	0.1419936871565571	0.149840436308583	-0.11251581295371432	0.0381982720286862	-0.15986480733652222	0.0512916219323483	-0.1401613125083801	-0.0663336549685992	0.1138807604733105	0.17618311148468827	0.13750335984614095	0.06946289405404822	0.05335822123809709	0.08774128732559658	-0.10554784777578087	0.011542126801487461	0.037360722840126294	-0.053648504075318036	0.020568004062701917	0.018153771929530747	-0.11912037614471728	0.06380578896155159	0.16400466997303983	-0.09226442705618436
gene_4373	-0.09795646097868152	0.18962384829002463	0.010805081957308837	-0.05186577980517425	-0.01315336199711513	-0.016660733617714082	-0.06290864627757965	-0.11566259410413351	0.03696039344429827	0.08900958905493579	-0.03525181137700925	-0.027192838707465746	-0.21338065619641888	-0.05563364182654873	0.0417768347325898	-0.0595526469578163	-0.041513815713097306	-0.12693644261189602	-0.061948677926587745	0.13228399187326226	-0.05804805281703025	0.07041049545438902	0.02014093222320646	0.28160914771399514	-0.0909833948701265	0.04738380118986332	0.10293717021482085	0.05317215874946177	0.008453034714042578	0.08608312270725631	-0.05821880555469688	0.16132814627634065	0.21395329526485657	0.022388982042240498	0.020567168789997467	0.012133867873885948	0.22230676146048178	0.09707531635816832	-0.06274811403312087	-0.02078210254651754	0.1277206644111758	-0.08463367137307776	0.052030092246110445	-0.00836911813844703	0.09130658022361592	0.002389873179302245	0.14222172947820017	-0.02724167234721665	0.15578629129135785
gene_1194	0.0986034894780965	0.07200601790036076	-0.02914133962991743	0.08486563869506793	-0.015972536680836737	0.10936963088320438	-0.11446435019721232	0.027487384325326242	-0.0531947428299528	-0.1074310247656392	-0.1511501701031354	-0.13636847223397888	-0.14936627445812	0.32104168880709594	-0.11311271592828753	-0.11210504659870649	0.03197273807300878	0.0732149109063147	-0.041596958300563334	0.03999337603530904	-0.054658159064991586	-0.04263572328380044	-0.09385955428683483	0.02059577861765789	0.019148981289956856	-0.08634962038493099	0.03726214529962904	-0.10380293932497905	0.0388612961706306	-0.043556498270199605	-0.06942282270517879	-0.18627425372844011	0.10187086800850935	0.15430840762266868	-0.08575319500493801	0.11442781104178046	0.13214351364900045	0.046201130674605635	0.021191762081514444	0.04948699723971209	0.09679873106788658	0.027832653923471923	-0.06572025680465773	-0.09448466001630074	-0.02629128474224431	0.021468609456986143	-0.05556192510355931	0.06302176495499591	0.005049290213844544
